Date,Stock Name,Stock Code,Amount,Investor Type,Action,Return After
2021-07-26,DBS,D05,-47.077428,retail,sell,0.010367873594349097
2021-07-26,Yangzijiang Shipbuilding,BS6,7.163233999999999,retail,buy,0.0
2021-07-26,Keppel Infrastructure Trust,A7RU,6.816314,retail,buy,0.018349641681304485
2021-07-26,OCBC,O39,-57.684206,retail,sell,0.016611258423381958
2021-07-26,SIA,C6L,-40.181096,retail,sell,-0.02152638060541079
2021-07-26,Keppel Corporation,BN4,-10.750764,retail,sell,0.03809534792680713
2021-07-26,Raffles Medical Group,BSL,-23.25333,retail,sell,0.09848477617017437
2021-07-26,UOB,U11,-21.952875,retail,sell,-0.003469458213006149
2021-07-26,Ascendas REIT,A17U,-11.441179,retail,sell,0.02295087835761822
2021-07-26,ST Engineering,S63,-9.941492,retail,sell,0.007575726629393431
2021-07-26,Mapletree Industrial Trust,ME8U,-8.556524,retail,sell,0.0351972858708951
2021-07-26,Singapore Post,S08,14.686346,retail,buy,-0.03787890218758383
2021-07-26,ComfortDelGro,C52,11.590326,retail,buy,-0.01886804217988436
2021-07-26,iFAST Corporation,AIY,41.639997,retail,buy,-0.0347512411239147
2021-07-26,Golden-Agri-Resources,E5H,5.663189,institution,buy,0.11904764827496317
2021-07-26,Singtel,Z74,6.981515300000002,retail,buy,0.017937120747882895
2021-07-26,UMS Holdings,558,3.923483,institution,buy,0.06451622167654736
2021-07-26,Mapletree Industrial Trust,ME8U,10.368709,institution,buy,0.0351972858708951
2021-07-26,NetLink NBN Trust,CJLU,4.4474025,institution,buy,-0.01522845238999071
2021-07-26,Raffles Medical Group,BSL,23.109906,institution,buy,0.09848477617017437
2021-07-26,Wilmar International,F34,26.314252,retail,buy,0.002267794596797712
2021-07-26,ISDN Holdings,I07,2.8364885,institution,buy,0.14084501658028326
2021-07-26,Frencken Group,E28,2.5808570000000004,institution,buy,0.015872990928538444
2021-07-26,DBS,D05,-99.317215,institution,sell,0.010367873594349097
2021-07-26,SGX,S68,-17.360031,institution,sell,0.014455866005681495
2021-07-26,SIA,C6L,3.127414,institution,buy,-0.02152638060541079
2021-07-26,OCBC,O39,-30.521564,institution,sell,0.016611258423381958
2021-07-26,iFAST Corporation,AIY,-27.883124,institution,sell,-0.0347512411239147
2021-07-26,Singapore Post,S08,-13.9170445,institution,sell,-0.03787890218758383
2021-07-26,Jardine Matheson,J36,-13.7524109132,institution,sell,-0.046849861231482604
2021-07-26,UOB,U11,-49.867965,institution,sell,-0.003469458213006149
2021-07-26,Wilmar International,F34,-47.475323,institution,sell,0.002267794596797712
2021-07-26,Singtel,Z74,-34.1163051,institution,sell,0.017937120747882895
2021-08-02,SGX,S68,-58.309862,institution,sell,-0.07460196497217175
2021-08-02,OCBC,O39,-52.817776,institution,sell,0.01797397683819235
2021-08-02,Genting Singapore,G13,-36.104959,institution,sell,0.006249909328191361
2021-08-02,Frencken Group,E28,-9.052278,retail,sell,0.1354167486380642
2021-08-02,Keppel Corporation,BN4,-19.828478,institution,sell,0.03525006519066509
2021-08-02,Venture Corporation,V03,7.540884999999999,institution,buy,0.04235052145109641
2021-08-02,Keppel REIT,K71U,-20.633047,institution,sell,0.008849663307883393
2021-08-02,City Developments,C09,-14.191176,institution,sell,-0.007396598497648066
2021-08-02,AEM Holdings,AWX,8.80472,institution,buy,0.019753010035283403
2021-08-02,Mapletree Logistics Trust,M44U,10.995921,institution,buy,0.014218191422813664
2021-08-02,Singtel,Z74,-7.5442464,retail,sell,0.03739985653963118
2021-08-02,CapitaLand Integrated Commercial Trust,C38U,14.556375,institution,buy,0.03910591594178259
2021-08-02,Mapletree Industrial Trust,ME8U,15.066648,institution,buy,0.0
2021-08-02,Yangzijiang Shipbuilding,BS6,24.567605,institution,buy,0.0863314134693034
2021-08-02,SIA,C6L,-19.718019,institution,sell,0.023999907236264884
2021-08-02,UMS Holdings,558,7.945367,institution,buy,0.04848451957834521
2021-08-02,Frencken Group,E28,7.959372,institution,buy,0.1354167486380642
2021-08-02,DBS,D05,-34.484342000000005,institution,sell,0.048659492137780536
2021-08-02,UOB,U11,-74.08232100000001,institution,sell,0.042939986710923916
2021-08-02,Yangzijiang Shipbuilding,BS6,-35.429412,retail,sell,0.0863314134693034
2021-08-02,Wilmar International,F34,-10.762576,institution,sell,0.01809924800397278
2021-08-02,Ascendas REIT,A17U,-9.492544,retail,sell,0.012959022417912136
2021-08-02,DBS,D05,-50.679292,retail,sell,0.048659492137780536
2021-08-02,AEM Holdings,AWX,-13.100874,retail,sell,0.019753010035283403
2021-08-02,Aztech Global,8AZ,8.185238,retail,buy,-0.008333254928871159
2021-08-02,Keppel REIT,K71U,13.176193,retail,buy,0.008849663307883393
2021-08-02,Venture Corporation,V03,-14.409234,retail,sell,0.04235052145109641
2021-08-02,Sembcorp Industries,U96,11.968431,retail,buy,-0.02898558487933056
2021-08-02,SGX,S68,57.461231,retail,buy,-0.07460196497217175
2021-08-02,Keppel Corporation,BN4,15.212982,retail,buy,0.03525006519066509
2021-08-02,City Developments,C09,16.246603,retail,buy,-0.007396598497648066
2021-08-02,UOB,U11,16.705878000000002,retail,buy,0.042939986710923916
2021-08-02,Genting Singapore,G13,23.6411705,retail,buy,0.006249909328191361
2021-08-02,Jardine Cycle & Carriage,C07,8.463811,retail,buy,-0.006913512982874681
2021-08-02,CapitaLand Integrated Commercial Trust,C38U,-9.391521,retail,sell,0.03910591594178259
2021-08-02,Sheng Siong Group,OV8,10.421606,retail,buy,0.0
2021-08-09,Keppel DC REIT,AJBU,-6.3957250000000005,institution,sell,-0.02307678649412015
2021-08-09,Jardine Cycle & Carriage,C07,-6.5278670000000005,institution,sell,-0.010442516785086453
2021-08-09,Hongkong Land,H78,-6.250372210799997,institution,sell,-0.027334923383709908
2021-08-09,OCBC,O39,-74.388899,institution,sell,-0.03494386578544273
2021-08-09,Genting Singapore,G13,-9.270077,institution,sell,0.006211337730387623
2021-08-09,Nanofilm Technologies International,MZH,-5.382475,institution,sell,-0.37479547184744333
2021-08-09,Mapletree Commercial Trust,N2IU,-9.546008,institution,sell,-0.023364624419985103
2021-08-09,SIA,C6L,-8.778728999999998,institution,sell,-0.01757797927847715
2021-08-09,Singapore Post,S08,-6.5787125,institution,sell,0.02307705286446482
2021-08-09,UOB,U11,28.300848,institution,buy,-0.013227590051665183
2021-08-09,ST Engineering,S63,6.210058,institution,buy,-0.0318626838278282
2021-08-09,DBS,D05,33.68406199999999,institution,buy,-0.027925984931849834
2021-08-09,Venture Corporation,V03,15.07193,institution,buy,-0.027932878515685045
2021-08-09,SGX,S68,-26.821269,institution,sell,-0.03804343447186487
2021-08-09,CapitaLand Integrated Commercial Trust,C38U,8.018452,institution,buy,-0.027649873007638215
2021-08-09,iFAST Corporation,AIY,-4.68058,retail,sell,-0.016746439033011318
2021-08-09,OCBC,O39,70.771219,retail,buy,-0.03494386578544273
2021-08-09,Yangzijiang Shipbuilding,BS6,11.14778,institution,buy,-0.03973526099554159
2021-08-09,Wilmar International,F34,12.722563,retail,buy,-0.035555406585475624
2021-08-09,DBS,D05,-15.693573,retail,sell,-0.027925984931849834
2021-08-09,Yangzijiang Shipbuilding,BS6,-12.214282,retail,sell,-0.03973526099554159
2021-08-09,ST Engineering,S63,-11.907115,retail,sell,-0.0318626838278282
2021-08-09,Singtel,Z74,40.8266918,institution,buy,0.021459143927990088
2021-08-09,Golden Agri-Resources,E5H,-5.709469,retail,sell,0.0
2021-08-09,ESR-REIT,J91U,-4.9050685000000005,retail,sell,0.03371027158543427
2021-08-09,UOB,U11,-15.994987,retail,sell,-0.013227590051665183
2021-08-09,Venture Corporation,V03,-10.690196,retail,sell,-0.027932878515685045
2021-08-09,Singtel,Z74,-52.8542308,retail,sell,0.021459143927990088
2021-08-09,Hongkong Land,H78,6.4146676316,retail,buy,-0.027334923383709908
2021-08-09,SGX,S68,26.131153,retail,buy,-0.03804343447186487
2021-08-09,Keppel DC REIT,AJBU,11.837255,retail,buy,-0.02307678649412015
2021-08-09,Genting Singapore,G13,9.9303275,retail,buy,0.006211337730387623
2021-08-09,Mapletree Commercial Trust,N2IU,7.259119,retail,buy,-0.023364624419985103
2021-08-09,Frasers Centrepoint Trust,J69U,5.686777,retail,buy,-0.029045468357682847
2021-08-09,Nanofilm Technologies International,MZH,5.485982,retail,buy,-0.37479547184744333
2021-08-09,City Developments,C09,7.873812,retail,buy,0.037257806288006456
2021-08-16,Singtel,Z74,-26.4428544,retail,sell,0.004201707967708135
2021-08-16,UOB,U11,27.902739,institution,buy,0.0011533694822816187
2021-08-16,UOB,U11,35.399906,retail,buy,0.0011533694822816187
2021-08-16,Wilmar International,F34,21.967901,retail,buy,-0.023309995022622987
2021-08-16,Keppel Corporation,BN4,16.554939,retail,buy,0.00946967566652801
2021-08-16,ST Engineering,S63,16.012654,retail,buy,-0.02054446989059544
2021-08-16,ComfortDelGro,C52,11.896457000000002,retail,buy,0.013051575769084112
2021-08-16,Yangzijiang Shipbuilding,BS6,-4.509753000000001,retail,sell,0.10344803171785188
2021-08-16,Singtel,Z74,61.4085764,institution,buy,0.004201707967708135
2021-08-16,DBS,D05,70.892756,retail,buy,-0.011486648781235731
2021-08-16,Raffles Medical Group,BSL,-3.528592,retail,sell,-0.021126653260487238
2021-08-16,Nanofilm Technologies International,MZH,73.601427,retail,buy,0.13874342990231958
2021-08-16,Ascendas REIT,A17U,-4.149293,retail,sell,0.0
2021-08-16,ESR-REIT,J91U,-6.457642,retail,sell,0.03260834736247853
2021-08-16,SATS,S58,-12.363508,retail,sell,0.03731332374498919
2021-08-16,Thai Beverage,Y92,-7.3601505,retail,sell,0.0
2021-08-16,SIA,C6L,26.448573,retail,buy,0.01192832876823302
2021-08-16,CapitaLand Integrated Commercial Trust,C38U,11.30155,retail,buy,-0.00947875392015729
2021-08-16,Yangzijiang Shipbuilding,BS6,22.632357,institution,buy,0.10344803171785188
2021-08-16,OCBC,O39,118.026828,retail,buy,-0.00848877875372378
2021-08-16,DBS,D05,11.218187,institution,buy,-0.011486648781235731
2021-08-16,SATS,S58,9.783863,institution,buy,0.03731332374498919
2021-08-16,Thai Beverage,Y92,7.536285,institution,buy,0.0
2021-08-16,Mapletree Commercial Trust,N2IU,7.226585000000001,institution,buy,-0.0047846623636941255
2021-08-16,Nanofilm Technologies International,MZH,-73.088416,institution,sell,0.13874342990231958
2021-08-16,SIA,C6L,-8.735467,institution,sell,0.01192832876823302
2021-08-16,ESR-REIT,J91U,6.8358705,institution,buy,0.03260834736247853
2021-08-16,ComfortDelGro,C52,-11.21876,institution,sell,0.013051575769084112
2021-08-16,OCBC,O39,-58.236851,institution,sell,-0.00848877875372378
2021-08-16,UMS Holdings,558,-7.631679999999999,institution,sell,0.0
2021-08-16,Ascendas REIT,A17U,20.345491,institution,buy,0.0
2021-08-16,CapitaLand China Trust,AU8U,-8.379939,institution,sell,-0.0153845080796996
2021-08-16,NetLink NBN Trust,CJLU,-5.8291345,institution,sell,-0.010204099139302314
2021-08-16,Frasers Centrepoint Trust,J69U,-9.712893,institution,sell,-0.01709394641136064
2021-08-16,ST Engineering,S63,-7.853427999999999,institution,sell,-0.02054446989059544
2021-08-23,Genting Singapore,G13,13.750756,retail,buy,-0.025477757051035055
2021-08-23,ST Engineering,S63,22.239631,retail,buy,-0.010471187121002479
2021-08-23,UOB,U11,14.51162,retail,buy,-0.017665223041054334
2021-08-23,SGX,S68,49.594013,retail,buy,-0.033203005409661146
2021-08-23,Keppel REIT,K71U,5.937123000000001,retail,buy,-0.04545456908091061
2021-08-23,OCBC,O39,52.306748,retail,buy,-0.021404170003284317
2021-08-23,Frasers Centrepoint Trust,J69U,5.340129,retail,buy,0.008695490015111274
2021-08-23,Nanofilm Technologies International,MZH,-10.528789,retail,sell,-0.0046082262091142745
2021-08-23,Mapletree Commercial Trust,N2IU,4.869207,retail,buy,-0.024038327097420042
2021-08-23,Yangzijiang Shipbuilding,BS6,-76.761209,retail,sell,0.025000137218548435
2021-08-23,SIA,C6L,-16.582538,retail,sell,-0.005893966931318717
2021-08-23,ComfortDelGro,C52,-4.490645,retail,sell,0.0
2021-08-23,Suntec REIT,T82U,5.190753,retail,buy,0.013698399591359989
2021-08-23,CapitaLand Integrated Commercial Trust,C38U,6.625501,retail,buy,-0.014354056029839635
2021-08-23,Singtel,Z74,-2.3373912000000003,retail,sell,-0.029288676763617794
2021-08-23,Frasers Centrepoint Trust,J69U,-3.09915,institution,sell,0.008695490015111274
2021-08-23,Jardine Cycle & Carriage,C07,-3.052121,institution,sell,-0.015209800976112464
2021-08-23,Hutchison Port Holdings Trust,NS8U,-5.07694264649,institution,sell,-0.04651169211202821
2021-08-23,DBS,D05,68.932155,institution,buy,-0.0049802533714700115
2021-08-23,Nanofilm Technologies International,MZH,10.380518,institution,buy,-0.0046082262091142745
2021-08-23,Yangzijiang Shipbuilding,BS6,50.315359,institution,buy,0.025000137218548435
2021-08-23,Thai Beverage,Y92,-2.3561955,retail,sell,-0.007299331302401901
2021-08-23,SIA,C6L,16.978776,institution,buy,-0.005893966931318717
2021-08-23,Ascendas REIT,A17U,13.304766,institution,buy,-0.016181187095140603
2021-08-23,UOB,U11,11.728519999999998,institution,buy,-0.017665223041054334
2021-08-23,Singtel,Z74,8.3868184,institution,buy,-0.029288676763617794
2021-08-23,ST Engineering,S63,-11.578031,institution,sell,-0.010471187121002479
2021-08-23,SGX,S68,-33.686345,institution,sell,-0.033203005409661146
2021-08-23,OCBC,O39,-14.668359,institution,sell,-0.021404170003284317
2021-08-23,Wilmar International,F34,-9.931833,institution,sell,-0.01193325697537262
2021-08-23,Keppel REIT,K71U,-8.571475,institution,sell,-0.04545456908091061
2021-08-23,Genting Singapore,G13,-6.368387500000001,institution,sell,-0.025477757051035055
2021-08-23,UMS Holdings,558,-4.387831,institution,sell,0.03571407460885312
2021-08-23,Top Glove Corporation,BVA,-3.052453,retail,sell,0.04878034579547985
2021-08-23,Mapletree Industrial Trust,ME8U,8.306519,institution,buy,0.003436530531652604
2021-08-23,Frasers Logistics & Commercial Trust,BUOU,8.183605,institution,buy,-0.01315789854201388
2021-08-30,OCBC,O39,45.241386,retail,buy,0.023621992725379348
2021-08-30,UOB,U11,42.287654,retail,buy,0.008600397704241036
2021-08-30,DBS,D05,36.919177,retail,buy,0.014681394162444406
2021-08-30,GSH Corporation,BDX,11.60816931,retail,buy,-0.05978264874780426
2021-08-30,Keppel REIT,K71U,-7.691922,institution,sell,0.02857156664905336
2021-08-30,SGX,S68,19.742276,retail,buy,0.03333326393719993
2021-08-30,Wilmar International,F34,10.32677,retail,buy,0.014492697327276982
2021-08-30,SGX,S68,-29.957877,institution,sell,0.03333326393719993
2021-08-30,GSH Corporation,BDX,-11.60654651,institution,sell,-0.05978264874780426
2021-08-30,Wilmar International,F34,-21.939464,institution,sell,0.014492697327276982
2021-08-30,Frasers Centrepoint Trust,J69U,3.541401,institution,buy,0.012931106657649183
2021-08-30,OCBC,O39,-31.125992000000004,institution,sell,0.023621992725379348
2021-08-30,DBS,D05,-32.05751,institution,sell,0.014681394162444406
2021-08-30,UOB,U11,-40.014249,institution,sell,0.008600397704241036
2021-08-30,Nanofilm Technologies International,MZH,3.0969500000000005,institution,buy,0.0046295602700876515
2021-08-30,ST Engineering,S63,10.531429,retail,buy,0.005290996575701978
2021-08-30,Genting Singapore,G13,-8.9318425,institution,sell,0.026143843545261447
2021-08-30,Keppel Corporation,BN4,-9.976851,institution,sell,0.007692254711190172
2021-08-30,Keppel Corporation,BN4,14.578002,retail,buy,0.007692254711190172
2021-08-30,Keppel REIT,K71U,9.487074,retail,buy,0.02857156664905336
2021-08-30,SPH REIT,SK6U,-3.150838,retail,sell,0.049723766030157934
2021-08-30,CapitaLand Integrated Commercial Trust,C38U,5.431422,institution,buy,0.009708821448259242
2021-08-30,iFAST Corporation,AIY,3.229162,institution,buy,0.08333357697619403
2021-08-30,Mapletree Commercial Trust,N2IU,4.386042000000001,institution,buy,0.019704248950065173
2021-08-30,Raffles Medical Group,BSL,5.313086,institution,buy,0.0141844445363144
2021-08-30,Ascott Residence Trust,HMN,7.875962,institution,buy,0.029702997782761642
2021-08-30,Far East Hospitality Trust,Q5T,-3.5760205000000003,retail,sell,0.05128190673112809
2021-08-30,iFAST Corporation,AIY,-5.173033,retail,sell,0.08333357697619403
2021-08-30,Mapletree Logistics Trust,M44U,11.863869,institution,buy,0.039408659680922886
2021-08-30,Mapletree Logistics Trust,M44U,-5.12022,retail,sell,0.039408659680922886
2021-08-30,ComfortDelGro,C52,9.196822,retail,buy,-0.01234575870365151
2021-08-30,AEM Holdings,AWX,-5.243615,retail,sell,-0.0024155255781120877
2021-08-30,Ascott Residence Trust,HMN,-5.707909,retail,sell,0.029702997782761642
2021-08-30,ESR-REIT,J91U,3.2023815,institution,buy,0.010752630175723032
2021-08-30,Raffles Medical Group,BSL,-3.697624,retail,sell,0.0141844445363144
2021-09-06,ComfortDelGro,C52,8.514686,retail,buy,-0.024999995810459086
2021-09-06,CapitaLand Integrated Commercial Trust,C38U,13.779434,retail,buy,-0.028846196790423217
2021-09-06,Jardine Cycle & Carriage,C07,-5.720706,retail,sell,0.015189635307672367
2021-09-06,Top Glove Corporation,BVA,22.823602,retail,buy,-0.14049606426889671
2021-09-06,Jardine Matheson,J36,8.287094343200001,retail,buy,-0.04221351552421182
2021-09-06,Ascott Residence Trust,HMN,14.2351455,retail,buy,-0.057692359538081495
2021-09-06,Keppel Corporation,BN4,7.876771,retail,buy,0.0019082541248389706
2021-09-06,DBS,D05,-22.442763,retail,sell,-0.0023018463328352556
2021-09-06,City Development,C09,29.094933,retail,buy,0.045588175440280265
2021-09-06,Venture Corporation,V03,7.31631,retail,buy,-0.01004778107664206
2021-09-06,OCBC,O39,-15.321285,retail,sell,-0.00427355547911068
2021-09-06,iFAST Corporation,AIY,-13.440205,retail,sell,-0.012088089675713953
2021-09-06,Hongkong Land,H78,-11.201629772900002,retail,sell,-0.021141781240475832
2021-09-06,AEM Holdings,AWX,-6.721073,retail,sell,-0.0009592539128111532
2021-09-06,Singtel,Z74,32.5043678,institution,buy,0.008403307663507276
2021-09-06,Singtel,Z74,-37.5953396,retail,sell,0.008403307663507276
2021-09-06,Cromwell European REIT,CWBU,-3.655525576399999,retail,sell,0.019230692455515674
2021-09-06,City Developments,C09,-27.521014,institution,sell,0.045588175440280265
2021-09-06,Mapletree Commercial Trust,N2IU,8.786691,institution,buy,0.004830961312198401
2021-09-06,Frasers Centrepoint Trust,J69U,-7.182774,institution,sell,-0.025531809770042213
2021-09-06,Hongkong Land,H78,16.815305100500034,institution,buy,-0.021141781240475832
2021-09-06,Ascott Residence Trust,HMN,-6.421274,institution,sell,-0.057692359538081495
2021-09-06,OCBC,O39,6.325824999999999,institution,buy,-0.00427355547911068
2021-09-06,iFAST Corporation,AIY,10.157944,institution,buy,-0.012088089675713953
2021-09-06,Jardine Cycle & Carriage,C07,5.4481530000000005,institution,buy,0.015189635307672367
2021-09-06,CapitaLand Integrated Commercial Trust,C38U,-15.088037,institution,sell,-0.028846196790423217
2021-09-06,SIA,C6L,32.023884,retail,buy,-0.02380964667669938
2021-09-06,Wilmar International,F34,-7.557908999999999,institution,sell,-0.021428424483090236
2021-09-06,SIA,C6L,-18.323199,institution,sell,-0.02380964667669938
